if_ncov,old_gis_id,new_id,station_full_name,station,station_train_name,province_city,lat,long,address,province,city,站名,lng火星,lat火星,type,WGS84_Lng,WGS84_Lat,if_in_gis
#N/A,1096,1096,德兴站,德兴,德兴火车站,江西_上饶,28.956719,117.852007,江西省上饶市德兴市龙头山乡河村,江西,上饶,德兴站,117.852007,28.956719,passenger,117.846937,28.959816,1
#N/A,1097,1097,万年站,万年,万年火车站,江西_上饶,28.685369,117.079887,江西省上饶市万年县建明大道,江西,上饶,万年站,117.079887,28.685369,passenger,117.07456,28.688356,1
#N/A,1098,1098,弋阳站,弋阳,弋阳火车站,江西_上饶,28.410825,117.445154,江西省上饶市弋阳县东站大道,江西,上饶,弋阳站,117.445154,28.410825,passenger,117.439753,28.413957,1
#N/A,1099,1099,泉江站,泉江,泉江火车站,江西_萍乡,27.660045,113.958487,江西省萍乡市安源区,江西,萍乡,泉江站,113.958487,27.660045,passenger,113.953229,27.663431,1
#N/A,1100,1100,芦溪站,芦溪,芦溪火车站,江西_萍乡,27.657629,114.059387,江西省萍乡市芦溪县芦溪镇,江西,萍乡,芦溪站,114.059387,27.657629,passenger,114.053903,27.660746,1
#N/A,1101,1101,萍乡站,萍乡,萍乡火车站,江西_萍乡,27.647011,113.841302,江西省萍乡市安源区站东路,江西,萍乡,萍乡站,113.841302,27.647011,passenger,113.835965,27.6504,1
#N/A,1102,1102,萍乡北站,萍乡北,萍乡北火车站,江西_萍乡,27.683721,113.84885,江西省萍乡市上栗县,江西,萍乡,萍乡北站,113.84885,27.683721,passenger,113.84353,27.687127,1
#N/A,1103,1103,进贤南站,进贤南,进贤南火车站,江西_南昌,28.337366,116.234999,江西省南昌市进贤县民和镇赵家村东南方向约1.04公里,江西,南昌,进贤南站,116.234999,28.337366,passenger,116.230101,28.340667,1
#N/A,1104,1104,进贤站,进贤,进贤火车站,江西_南昌,28.354718,116.246237,江西省南昌市进贤县中山大道,江西,南昌,进贤站,116.246237,28.354718,passenger,116.241345,28.35802,1
5,1105,1105,南昌站,南昌,南昌火车站,江西_南昌,28.662028,115.919161,江西省南昌市西湖区二七南路213号,江西,南昌,南昌站,115.919161,28.662028,passenger,115.914324,28.6654,1
#N/A,1106,1106,向塘站,向塘,向塘火车站,江西_南昌,28.44289,115.960877,江西省南昌市南昌县站前路,江西,南昌,向塘站,115.960877,28.44289,passenger,115.955997,28.446287,1
#N/A,1107,1107,彭泽站,彭泽,彭泽火车站,江西_九江,29.866305,116.543222,江西省九江市彭泽县X278,江西,九江,彭泽站,116.543222,29.866305,passenger,116.538365,29.868941,1
90,1108,1108,南昌西站,南昌西,南昌西火车站,江西_南昌,28.62249,115.792614,江西省南昌市新建县西站西街,江西,南昌,南昌西站,115.792614,28.62249,passenger,115.78756,28.625739,1
651,1109,1109,九江站,九江,九江火车站,江西_九江,29.704675,116.005874,江西省九江市浔阳区长虹大道226号10,江西,九江,九江站,116.005874,29.704675,passenger,116.000767,29.707202,1
#N/A,1110,1110,湖口站,湖口,湖口火车站,江西_九江,29.729132,116.284775,江西省九江市湖口县通站大道,江西,九江,湖口站,116.284775,29.729132,passenger,116.279758,29.731645,1
#N/A,1111,1111,永修站,永修,永修火车站,江西_九江,29.020155,115.815492,江西省九江市永修县白莲路,江西,九江,永修站,115.815492,29.020155,passenger,115.810459,29.02316,1
#N/A,1112,1112,庐山站,庐山,庐山火车站,江西_九江,29.597694,115.881984,江西省九江市九江县柴桑南路396号,江西,九江,庐山站,115.881984,29.597694,passenger,115.877054,29.600444,1
#N/A,1113,1113,德安站,德安,德安火车站,江西_九江,29.309061,115.767621,江西省九江市德安县共安大道,江西,九江,德安站,115.767621,29.309061,passenger,115.762472,29.311783,1
#N/A,1114,1114,共青城站,共青城,共青城火车站,江西_九江,29.242343,115.774792,江西省九江市德安县九仙大道,江西,九江,共青城站,115.774792,29.242343,passenger,115.769658,29.245116,1
#N/A,1115,1115,景德镇站,景德镇,景德镇火车站,江西_景德镇,29.28546,117.221813,江西省景德镇市珠山区浙江路,江西,景德镇,景德镇站,117.221813,29.28546,passenger,117.216553,29.288159,1
#N/A,1116,1116,瑞昌站,瑞昌,瑞昌火车站,江西_九江,29.688387,115.671185,江西省九江市瑞昌市桂林路,江西,九江,瑞昌站,115.671185,29.688387,passenger,115.666075,29.691034,1
#N/A,1117,1117,新干站,新干,新干火车站,江西_吉安,27.732659,115.396194,江西省吉安市新干县站前路,江西,吉安,新干站,115.396194,27.732659,passenger,115.39088,27.735734,1
#N/A,1118,1118,乐平市站,乐平市,乐平市火车站,江西_景德镇,28.966297,117.114952,江西省景德镇市乐平市迎宾西路,江西,景德镇,乐平市站,117.114952,28.966297,passenger,117.109582,28.969079,1
#N/A,1119,1119,吉安站,吉安,吉安火车站,江西_吉安,27.105267,115.02108,江西省吉安市青原区车站广场南路,江西,吉安,吉安站,115.02108,27.105267,passenger,115.015997,27.108538,1
#N/A,1120,1120,峡江站,峡江,峡江火车站,江西_吉安,27.598745,115.335804,江西省吉安市峡江县石阳路,江西,吉安,峡江站,115.335804,27.598745,passenger,115.330586,27.601887,1
#N/A,1121,1121,井冈山站,井冈山,井冈山火车站,江西_吉安,26.727921,114.297266,江西省吉安市井冈山市S50(泰井高速公路),江西,吉安,井冈山站,114.297266,26.727921,passenger,114.292142,26.731302,1
#N/A,1122,1122,泰和站,泰和,泰和火车站,江西_吉安,26.831465,114.949221,江西省吉安市泰和县井冈山大道,江西,吉安,泰和站,114.949221,26.831465,passenger,114.944392,26.835003,1
90,1123,1123,瑞金站,瑞金,瑞金火车站,江西_赣州,25.863577,116.055288,江西省赣州市瑞金市G206(鹅岭脑大道),江西,赣州,瑞金站,116.055288,25.863577,passenger,116.050355,25.866463,1
#N/A,1124,1124,龙市站,龙市,龙市火车站,江西_吉安,26.719304,113.968231,江西省吉安市龙市镇,江西,吉安,龙市站,113.968231,26.719304,passenger,113.963024,26.72282,1
#N/A,1125,1125,于都站,于都,于都火车站,江西_赣州,25.975686,115.416606,江西省赣州市于都县S218,江西,赣州,于都站,115.416606,25.975686,passenger,115.411432,25.978618,1
#N/A,1126,1126,西江站,西江,西江火车站,江西_赣州,25.826957,115.785327,江西省赣州市会昌县西江镇,江西,赣州,西江站,115.785327,25.826957,passenger,115.780471,25.829989,1
#N/A,1127,1127,定南站,定南,定南火车站,江西_赣州,24.774926,115.00531,江西省赣州市定南县S327(东江源大道),江西,赣州,定南站,115.00531,24.774926,passenger,115.000449,24.777776,1
#N/A,1128,1128,兴国站,兴国,兴国火车站,江西_赣州,26.329949,115.319221,江西省赣州市兴国县站前路,江西,赣州,兴国站,115.319221,26.329949,passenger,115.314136,26.333202,1
#N/A,1129,1129,信丰站,信丰,信丰火车站,江西_赣州,25.398137,114.90765,江西省赣州市信丰县站前大道,江西,赣州,信丰站,114.90765,25.398137,passenger,114.902982,25.401155,1
#N/A,1130,1130,赣州站,赣州,赣州火车站,江西_赣州,25.819184,114.964408,江西省赣州市章贡区站东大道46号,江西,赣州,赣州站,114.964408,25.819184,passenger,114.959611,25.822298,1
#N/A,1131,1131,大余站,大余,大余火车站,江西_赣州,25.439286,114.424578,江西省赣州市大余县G323,江西,赣州,大余站,114.424578,25.439286,passenger,114.419462,25.441958,1
#N/A,1132,1132,龙南站,龙南,龙南火车站,江西_赣州,24.919821,114.877505,江西省赣州市龙南县G105,江西,赣州,龙南站,114.877505,24.919821,passenger,114.87286,24.922844,1
#N/A,1133,1133,东乡站,东乡,东乡火车站,江西_抚州,28.228068,116.626075,江西省抚州市东乡县迎宾大道,江西,抚州,东乡站,116.626075,28.228068,passenger,116.621386,28.231544,1
#N/A,1134,1134,资溪站,资溪,资溪火车站,江西_抚州,27.721122,117.079025,江西省抚州市资溪县城北大道,江西,抚州,资溪站,117.079025,27.721122,passenger,117.073778,27.724183,1
#N/A,1135,1135,抚州东站,抚州东,抚州东火车站,江西_抚州,28.262592,116.614882,江西省抚州市东乡县G60(沪昆高速公路),江西,抚州,抚州东站,116.614882,28.262592,passenger,116.610204,28.266078,1
#N/A,1136,1136,南城站,南城,南城火车站,江西_抚州,27.56393,116.615912,江西省抚州市南城县G70(福银高速公路),江西,抚州,南城站,116.615912,27.56393,passenger,116.611286,27.567344,1
#N/A,1137,1137,抚州站,抚州,抚州火车站,江西_抚州,27.920008,116.354103,江西省抚州市临川区G70(福银高速公路),江西,抚州,抚州站,116.354103,27.920008,passenger,116.349107,27.923144,1
529,1138,1138,南丰站,南丰,南丰火车站,江西_抚州,27.286186,116.599617,江西省抚州市南丰县环城北路,江西,抚州,南丰站,116.599617,27.286186,passenger,116.595022,27.28964,1
#N/A,1139,1139,丹阳站,丹阳,丹阳火车站,江苏_镇江,32.00192,119.593267,江苏省镇江市丹阳市天禄路,江苏,镇江,丹阳站,119.593267,32.00192,passenger,119.588333,32.004116,1
#N/A,1140,1140,丹阳北站,丹阳北,丹阳北火车站,江苏_镇江,32.01506,119.670798,江苏省镇江市丹阳市,江苏,镇江,丹阳北站,119.670798,32.01506,passenger,119.665807,32.01717,1
#N/A,1141,1141,镇江站,镇江,镇江火车站,江苏_镇江,32.197251,119.432689,江苏省镇江市润州区黄山支路13号,江苏,镇江,镇江站,119.432689,32.197251,passenger,119.427256,32.19914,1
#N/A,1142,1142,丹徒站,丹徒,丹徒火车站,江苏_镇江,32.115547,119.520973,江苏省镇江市丹徒区谷阳东大道,江苏,镇江,丹徒站,119.520973,32.115547,passenger,119.515848,32.117646,1
#N/A,1143,1143,宝华山站,宝华山,宝华山火车站,江苏_镇江,32.148859,119.055557,江苏省镇江市句容市宝华镇,江苏,镇江,宝华山站,119.055557,32.148859,passenger,119.05012,32.150765,1
#N/A,1144,1144,镇江南站,镇江南,镇江南火车站,江苏_镇江,32.152453,119.424163,江苏省镇江市丹徒区站前路,江苏,镇江,镇江南站,119.424163,32.152453,passenger,119.41872,32.154324,1
444,1145,1145,江都站,江都,江都火车站,江苏_扬州,32.458487,119.577732,江苏省扬州市江都区新都北路,江苏,扬州,江都站,119.577732,32.458487,passenger,119.572737,32.460715,1
#N/A,1146,1146,句容西站,句容西,句容西火车站,江苏_镇江,31.83299,118.979369,江苏省镇江市句容市G25(长深高速公路),江苏,镇江,句容西站,118.979369,31.83299,passenger,118.974212,31.835035,1
#N/A,1147,1147,东台站,东台,东台火车站,江苏_盐城,32.87425,120.34406,江苏省盐城市东台市站前路,江苏,盐城,东台站,120.34406,32.87425,passenger,120.339279,32.875992,1
444,1148,1148,扬州站,扬州,扬州火车站,江苏_扬州,32.389628,119.351134,江苏省扬州市邗江区站南路,江苏,扬州,扬州站,119.351134,32.389628,passenger,119.345694,32.391555,1
#N/A,1149,1149,建湖站,建湖,建湖火车站,江苏_盐城,33.505171,119.79834,江苏省盐城市建湖县湖中北路,江苏,盐城,建湖站,119.79834,33.505171,passenger,119.79324,33.506683,1
#N/A,1150,1150,盐城站,盐城,盐城火车站,江苏_盐城,33.3825,120.174028,江苏省盐城市亭湖区范公路,江苏,盐城,盐城站,120.174028,33.3825,passenger,120.169114,33.383938,1
#N/A,1151,1151,新沂站,新沂,新沂火车站,江苏_徐州,34.380787,118.348725,江苏省徐州市新沂市徐海路88号,江苏,徐州,新沂站,118.348725,34.380787,passenger,118.343059,34.381869,1
#N/A,1152,1152,阜宁站,阜宁,阜宁火车站,江苏_盐城,33.594746,119.616942,江苏省盐城市阜宁县大中路,江苏,盐城,阜宁站,119.616942,33.594746,passenger,119.611865,33.59636,1
#N/A,1153,1153,工农湖站,工农湖,工农湖火车站,吉林_松原,44.857212,123.626081,吉林省松原市乾安县,吉林,松原,工农湖站,123.626081,44.857212,passenger,123.619898,44.855413,1
#N/A,1154,1154,官字井站,官字井,官字井火车站,吉林_松原,45.004776,123.802539,吉林省松原市乾安县,吉林,松原,官字井站,123.802539,45.004776,passenger,123.796168,45.002822,1
#N/A,1155,1155,太平川站,太平川,太平川火车站,吉林_松原,44.399542,123.18535,吉林省松原市长岭县太平川镇,吉林,松原,太平川站,123.18535,44.399542,passenger,123.179115,44.39748,1
#N/A,1156,1156,庆丰站,庆丰,庆丰火车站,吉林_松原,44.606955,123.362384,吉林省松原市长岭县X114,吉林,松原,庆丰站,123.362384,44.606955,passenger,123.355877,44.60485,1
#N/A,1157,1157,陶家屯站,陶家屯,陶家屯火车站,吉林_四平,43.645392,124.988939,吉林省四平市公主岭市,吉林,四平,陶家屯站,124.988939,43.645392,passenger,124.982734,43.64299,1
#N/A,1158,1158,范家屯站,范家屯,范家屯火车站,吉林_四平,43.713006,125.075318,吉林省四平市公主岭市西胜利大街,吉林,四平,范家屯站,125.075318,43.713006,passenger,125.06878,43.710423,1
#N/A,1159,1159,公主岭站,公主岭,公主岭火车站,吉林_四平,43.508889,124.812017,吉林省四平市公主岭市东七道街,吉林,四平,公主岭站,124.812017,43.508889,passenger,124.805954,43.506485,1
#N/A,1160,1160,公主岭南站,公主岭南,公主岭南火车站,吉林_四平,43.473527,124.815679,吉林省四平市公主岭市,吉林,四平,公主岭南站,124.815679,43.473527,passenger,124.809629,43.471124,1
#N/A,1161,1161,郭家店站,郭家店,郭家店火车站,吉林_四平,43.34207,124.577928,吉林省四平市梨树县X053,吉林,四平,郭家店站,124.577928,43.34207,passenger,124.572116,43.339772,1
#N/A,1162,1162,石岭站,石岭,石岭火车站,吉林_四平,43.091007,124.703138,吉林省四平市梨树县石岭镇,吉林,四平,石岭站,124.703138,43.091007,passenger,124.697142,43.088615,1
#N/A,1163,1163,四平站,四平,四平火车站,吉林_四平,43.168111,124.373127,吉林省四平市铁西区青年路,吉林,四平,四平站,124.373127,43.168111,passenger,124.366879,43.1655,1
#N/A,1164,1164,四平东站,四平东,四平东火车站,吉林_四平,43.137636,124.438689,吉林省四平市铁东区开发区大路,吉林,四平,四平东站,124.438689,43.137636,passenger,124.432466,43.135044,1
#N/A,1165,1165,茂林站,茂林,茂林火车站,吉林_四平,43.968336,123.414735,吉林省四平市双辽市S207,吉林,四平,茂林站,123.414735,43.968336,passenger,123.408263,43.965926,1
301,1166,1166,双辽站,双辽,双辽火车站,吉林_四平,43.491973,123.518289,吉林省四平市双辽市S207,吉林,四平,双辽站,123.518289,43.491973,passenger,123.512176,43.48959,1
#N/A,1167,1167,渭津站,渭津,渭津火车站,吉林_辽源,42.793625,125.282125,吉林省辽源市东辽县X045,吉林,辽源,渭津站,125.282125,42.793625,passenger,125.275874,42.791259,1
#N/A,1168,1168,东丰站,东丰,东丰火车站,吉林_辽源,42.654503,125.544498,吉林省辽源市东丰县站前大街,吉林,辽源,东丰站,125.544498,42.654503,passenger,125.538465,42.652311,1
#N/A,1169,1169,白泉站,白泉,白泉火车站,吉林_辽源,42.926222,125.001604,吉林省辽源市东辽县东交大街,吉林,辽源,白泉站,125.001604,42.926222,passenger,124.99545,42.923832,1
#N/A,1170,1170,辽源站,辽源,辽源火车站,吉林_辽源,42.905008,125.129004,吉林省辽源市龙山区西宁大路1708,吉林,辽源,辽源站,125.129004,42.905008,passenger,125.122581,42.902462,1
#N/A,1171,1171,白石山站,白石山,白石山火车站,吉林_吉林,43.581903,127.560559,吉林省吉林市蛟河市新华大街,吉林,吉林,白石山站,127.560559,43.581903,passenger,127.554571,43.579535,1
#N/A,1172,1172,黄松甸站,黄松甸,黄松甸火车站,吉林_吉林,43.64205,127.728259,吉林省吉林市蛟河市G12(珲乌高速公路),吉林,吉林,黄松甸站,127.728259,43.64205,passenger,127.722059,43.639551,1
#N/A,1173,1173,小姑家站,小姑家,小姑家火车站,吉林_吉林,43.889093,127.260166,吉林省蛟河市小姑家村,吉林,吉林,小姑家站,127.260166,43.889093,passenger,127.254008,43.886715,1
#N/A,1174,1174,蛟河站,蛟河,蛟河火车站,吉林_吉林,43.725631,127.351397,吉林省吉林市蛟河市站北街,吉林,吉林,蛟河站,127.351397,43.725631,passenger,127.34504,43.72303,1
#N/A,1175,1175,平安站,平安,平安火车站,吉林_吉林,44.592621,127.174211,吉林省吉林市舒兰市S205,吉林,吉林,平安站,127.174211,44.592621,passenger,127.167861,44.590476,1
#N/A,1176,1176,老爷岭站,老爷岭,老爷岭火车站,吉林_吉林,43.927178,127.189084,吉林省吉林市蛟河市C185,吉林,吉林,老爷岭站,127.189084,43.927178,passenger,127.18287,43.924763,1
#N/A,1177,1177,天岗站,天岗,天岗火车站,吉林_吉林,43.904432,126.955359,吉林省吉林市蛟河市X034(天岗大路),吉林,吉林,天岗站,126.955359,43.904432,passenger,126.94953,43.902195,1
#N/A,1178,1178,六道河站,六道河,六道河火车站,吉林_吉林,43.93471,127.078518,吉林省吉林市蛟河市,吉林,吉林,六道河站,127.078518,43.93471,passenger,127.072205,43.932189,1
#N/A,1179,1179,东富站,东富,东富火车站,吉林_吉林,44.366793,126.894308,吉林省吉林市舒兰市,吉林,吉林,东富站,126.894308,44.366793,passenger,126.888524,44.364872,1
#N/A,1180,1180,舒兰站,舒兰,舒兰火车站,吉林_吉林,44.407817,126.954111,吉林省吉林市舒兰市站前路15号,吉林,吉林,舒兰站,126.954111,44.407817,passenger,126.94821,44.405852,1
