"","new_id","timestamp","value","accumulate","out_or_in","station","lat","long","province"
"2772",2276,"1580515200",0,1,"out","怀集",23.892782,112.159573,"广东"
"2773",2280,"1580515200",0,1,"out","湛江西",21.21591,110.28058,"广东"
"2774",2287,"1580515200",0,1,"out","深圳东",22.601157,114.118789,"广东"
"2775",2289,"1580515200",1,7,"out","深圳北",22.609183,114.02899,"广东"
"2776",2290,"1580515200",0,4,"out","深圳",22.53161,114.11717,"广东"
"2777",2303,"1580515200",0,1,"out","汕头",23.372003,116.754727,"广东"
"2778",2778,"1580515200",0,1,"out","沈阳南",41.660199,123.348874,"辽宁"
"2779",5277,"1580515200",0,1,"out","防城港",21.629406,108.357342,"广西"
"2780",5989,"1580515200",0,5,"out","昆明南",24.920244,102.822787,"云南"
"2781",6136,"1580515200",0,5,"out","重庆西",29.430422,106.429033,"重庆"
"2782",6312,"1580515200",0,5,"out","昆明",25.015805,102.721791,"云南"
"2783",6342,"1580515200",0,4,"out","宁波",29.861534,121.536359,"浙江"
"2784",6353,"1580515200",0,2,"out","义乌",29.378366,120.043352,"浙江"
"2785",6370,"1580515200",0,2,"out","杭州",30.243562,120.183016,"浙江"
"2786",6371,"1580515200",0,6,"out","杭州东",30.291066,120.212918,"浙江"
"2787",6420,"1580515200",0,2,"out","天津西",39.158531,117.163382,"天津"
"2788",6423,"1580515200",0,3,"out","天津",39.135656,117.210114,"天津"
"2789",6489,"1580515200",0,1,"out","吐鲁番北",43.02236,89.111139,"新疆维吾尔自治区"
"2790",6523,"1580515200",0,1,"out","库车",41.694913,83.016589,"新疆维吾尔自治区"
"2791",6661,"1580515200",0,2,"out","万州",30.754938,108.399826,"重庆"
"2792",6663,"1580515200",0,1,"out","石柱县",29.965289,108.097576,"重庆"
"2793",6698,"1580515200",0,1,"out","涪陵北",29.768328,107.276696,"重庆"
"2794",6710,"1580515200",0,1,"out","温州南",27.966086,120.585003,"浙江"
"2795",6723,"1580515200",0,1,"out","绍兴北",30.099718,120.538608,"浙江"
"2796",6748,"1580515200",0,4,"out","乌鲁木齐",43.779213,87.583207,"新疆维吾尔自治区"
"2797",6770,"1580515200",0,2,"out","重庆",29.549881,106.547488,"重庆"
"2798",6773,"1580515200",0,9,"out","重庆北",29.60778,106.550937,"重庆"
"2799",6804,"1580515200",0,1,"out","晋城",35.475703,112.873555,"山西"
"2800",6829,"1580515200",0,1,"out","枣庄",34.779737,117.306419,"山东"
"2801",6832,"1580515200",0,1,"out","烟台南",37.432394,121.392254,"山东"
"2802",6872,"1580515200",0,2,"out","太原南",37.79177,112.610519,"山西"
"2803",6875,"1580515200",0,1,"out","太原",37.860498,112.587626,"山西"
"2804",6946,"1580515200",0,1,"out","银川",38.49207,106.174701,"宁夏回族自治区"
"2805",6982,"1580515200",0,1,"out","泰安",36.187027,117.110745,"山东"
"2806",6983,"1580515200",0,1,"out","泰山",36.187027,117.110745,"山东"
"2807",6993,"1580515200",0,4,"out","青岛",36.064567,120.312493,"山东"
"2808",7015,"1580515200",0,1,"out","曲阜东",35.55627,117.068864,"山东"
"2809",7022,"1580515200",0,2,"out","济南",36.671081,116.990852,"山东"
"2810",7023,"1580515200",0,1,"out","济南东",36.681194,117.029504,"山东"
"2811",7025,"1580515200",0,2,"out","济南西",36.669027,116.891606,"山东"
"2812",7031,"1580515200",0,1,"out","菏泽",35.230704,115.506742,"山东"
"2813",7037,"1580515200",0,1,"out","德州东",37.409615,116.461698,"山东"
"2814",7041,"1580515200",0,3,"out","西宁",36.619867,101.814009,"青海"
"2815",7044,"1580515200",0,1,"out","香港西九龙",22.304227,114.1649207,"香港"
"2816",7049,"1580515200",0,1,"out","赤峰南",42.255955,118.960592,"内蒙古"
"2817",7079,"1580515200",0,1,"out","东方",19.088419,108.69133,"海南"
"2818",7137,"1580515200",0,2,"out","沙坪坝",29.554731,106.462639,"重庆"
"2819",7159,"1580515200",0,1,"out","中川机场",36.515,103.62,"甘肃"
"2820",7180,"1580515200",0,1,"out","毕节",27.261477,105.415287,"贵州"
"2821",7208,"1580515200",0,1,"out","成都西",30.696822,104.073374,"四川"
"2822",7287,"1580515200",1,1,"out","福田",22.538261,114.05696,"广东"
"2823",7415,"1580515200",0,1,"out","阆中",31.5846898,105.9755012,"四川"
"2824",7430,"1580515200",0,1,"out","南充北",30.807853,106.085121,"四川"
"2825",7496,"1580515200",0,1,"out","石林西",36.669035,116.891435,"济南"
"2826",7517,"1580515200",0,1,"out","十堰东",32.50921,111.082196,"河北"
"2827",7566,"1580515200",0,2,"out","万州北",30.845716,108.371072,"重庆"
"2828",7592,"1580515200",0,1,"out","萧县北",34.236513,116.941524,"安徽"
"2829",7601,"1580515200",0,1,"out","宜宾西",28.751836,104.643159,"四川"
"2830",7602,"1580515200",0,2,"out","永城北",34.741222,113.66245,"河南"
"2831",7660,"1580515200",0,1,"out","资中北",29.79644,104.87232,"四川"
"2832",0,"1580601600",1,38,"out",NA,0,0,NA
"2833",4,"1580601600",0,1,"out","广元",32.450081,105.821611,"四川"
"2834",12,"1580601600",0,1,"out","德阳",31.165965,104.390067,"四川"
"2835",20,"1580601600",0,2,"out","达州",31.198582,107.453172,"四川"
"2836",24,"1580601600",0,1,"out","渠县",30.804426,107.012482,"四川"
"2837",25,"1580601600",0,22,"out","成都东",30.628842,104.14128,"四川"
"2838",27,"1580601600",0,2,"out","成都南",30.605982,104.068491,"四川"
"2839",45,"1580601600",0,1,"out","上海南",31.153095,121.42947,"上海"
"2840",46,"1580601600",0,3,"out","上海",31.249662,121.455625,"上海"
"2841",52,"1580601600",2,11,"out","上海虹桥",31.19418,121.320569,"上海"
"2842",68,"1580601600",0,2,"out","南充",30.807354,106.085686,"四川"
"2843",69,"1580601600",0,1,"out","绵阳",31.459191,104.717435,"四川"
"2844",119,"1580601600",0,4,"out","峨眉山",29.57608,103.466643,"四川"
"2845",136,"1580601600",0,2,"out","宝鸡",34.372802,107.152902,"陕西"
"2846",213,"1580601600",0,9,"out","西安",34.277175,108.962718,"陕西"
"2847",216,"1580601600",0,19,"out","西安北",34.376212,108.938446,"陕西"
"2848",243,"1580601600",0,1,"out","汉中",33.089868,107.030146,"陕西"
"2849",265,"1580601600",0,16,"out","沈阳",41.795132,123.393331,"辽宁"
"2850",266,"1580601600",0,3,"out","沈阳北",41.81941,123.435889,"辽宁"
"2851",302,"1580601600",0,1,"out","锦州南",41.016765,121.125745,"辽宁"
"2852",333,"1580601600",0,3,"out","萨拉齐",40.564477,110.531489,"内蒙古自治区"
"2853",344,"1580601600",0,1,"out","包头",40.606172,109.835904,"内蒙古自治区"
"2854",507,"1580601600",0,1,"out","大连北",39.016736,121.607407,"辽宁"
"2855",508,"1580601600",0,4,"out","大连",38.922375,121.632711,"辽宁"
"2856",538,"1580601600",0,1,"out","通辽",43.605187,122.271158,"内蒙古自治区"
"2857",649,"1580601600",0,1,"out","呼和浩特东",40.85014,111.765628,"内蒙古自治区"
"2858",652,"1580601600",0,6,"out","呼和浩特",40.830307,111.665727,"内蒙古自治区"
"2859",771,"1580601600",0,2,"out","怀化",27.557198,109.967323,"湖南"
"2860",772,"1580601600",0,5,"out","怀化南",27.511489,109.994749,"湖南"
"2861",788,"1580601600",0,6,"out","衡阳东",26.896447,112.709651,"湖南"
"2862",794,"1580601600",0,1,"out","常德",29.071368,111.695052,"湖南"
"2863",800,"1580601600",0,3,"out","宜昌东",30.658178,111.370734,"湖北"
"2864",802,"1580601600",0,1,"out","孝感北",31.588045,114.221163,"湖北"
"2865",803,"1580601600",0,1,"out","汉川",30.541845,113.812926,"湖北"
"2866",804,"1580601600",0,2,"out","孝感",30.954963,113.92926,"湖北"
"2867",805,"1580601600",0,3,"out","安陆",31.256575,113.6951,"湖北"
"2868",806,"1580601600",0,1,"out","云梦",31.021656,113.738707,"湖北"
"2869",812,"1580601600",0,5,"out","襄阳",32.058011,112.1548,"湖北"
"2870",818,"1580601600",0,1,"out","咸宁北",29.899117,114.30202,"湖北"
"2871",823,"1580601600",0,188,"out","武汉",30.607096,114.42438,"湖北"
"2872",857,"1580601600",0,2,"out","株洲",27.835476,113.15673,"湖南"
"2873",859,"1580601600",1,23,"out","长沙南",28.146991,113.065259,"湖南"
"2874",862,"1580601600",0,6,"out","长沙",28.193949,113.013032,"湖南"
"2875",865,"1580601600",1,5,"out","岳阳东",29.36625,113.208067,"湖南"
"2876",874,"1580601600",0,3,"out","永州",26.454109,111.570947,"湖南"
"2877",885,"1580601600",0,1,"out","邵东",27.271428,111.750195,"湖南"
"2878",888,"1580601600",0,1,"out","邵阳北",27.574053,111.504501,"湖南"
"2879",905,"1580601600",0,1,"out","庆安",46.887585,127.503445,"黑龙江"
"2880",911,"1580601600",0,1,"out","绥化",46.644663,127.015618,"黑龙江"
"2881",961,"1580601600",0,156,"out","汉口",30.619097,114.254389,"湖北"
"2882",962,"1580601600",0,160,"out","武昌",30.528422,114.317801,"湖北"
"2883",964,"1580601600",0,3,"out","天门南",30.427844,113.456546,"湖北"
"2884",965,"1580601600",0,3,"out","随州",31.72177,113.417234,"湖北"
"2885",967,"1580601600",0,2,"out","十堰",32.603598,110.781619,"湖北"
"2886",969,"1580601600",0,3,"out","荆州",30.369761,112.213011,"湖北"
"2887",973,"1580601600",0,1,"out","荆门",31.051049,112.211897,"湖北"
"2888",978,"1580601600",0,1,"out","大冶北",30.121022,115.00032,"湖北"
"2889",987,"1580601600",0,1,"out","黄冈东",30.50754,114.985344,"湖北"
"2890",988,"1580601600",0,3,"out","麻城北",31.192731,114.991169,"湖北"
"2891",990,"1580601600",0,8,"out","麻城",31.146285,114.96389,"湖北"
"2892",1000,"1580601600",0,1,"out","鄂州",30.362469,114.866603,"湖北"
"2893",1025,"1580601600",0,4,"out","徐州东",34.26687,117.303151,"江苏"
"2894",1028,"1580601600",0,2,"out","徐州",34.265367,117.207387,"江苏"
"2895",1033,"1580601600",0,1,"out","无锡",31.587145,120.305513,"江苏"
"2896",1055,"1580601600",0,10,"out","南京南",31.968681,118.797932,"江苏"
"2897",1077,"1580601600",0,1,"out","龙嘉",43.992884,125.700132,"吉林"
"2898",1086,"1580601600",0,4,"out","长春",43.911812,125.324188,"吉林"
"2899",1087,"1580601600",0,1,"out","长春西",43.877608,125.199952,"吉林"
"2900",1094,"1580601600",0,1,"out","上饶",28.490266,118.007675,"江西"
"2901",1105,"1580601600",0,4,"out","南昌",28.662028,115.919161,"江西"
"2902",1108,"1580601600",0,3,"out","南昌西",28.62249,115.792614,"江西"
"2903",1109,"1580601600",0,1,"out","九江",29.704675,116.005874,"江西"
"2904",1119,"1580601600",0,1,"out","吉安",27.105267,115.02108,"江西"
"2905",1131,"1580601600",0,1,"out","大余",25.439286,114.424578,"江西"
"2906",1138,"1580601600",0,1,"out","南丰",27.286186,116.599617,"江西"
"2907",1148,"1580601600",0,2,"out","扬州",32.389628,119.351134,"江苏"
"2908",1150,"1580601600",0,4,"out","盐城",33.3825,120.174028,"江苏"
"2909",1267,"1580601600",0,1,"out","梅河口",42.534818,125.685059,"吉林"
"2910",1317,"1580601600",0,2,"out","邢台",37.06985,114.492925,"河北"
"2911",1321,"1580601600",0,1,"out","唐山",39.6257,118.120189,"河北"
"2912",1327,"1580601600",0,1,"out","正定机场",38.252604,114.71153,"河北"
"2913",1333,"1580601600",0,3,"out","石家庄北",38.066129,114.465388,"河北"
"2914",1334,"1580601600",0,2,"out","石家庄",38.010514,114.48447,"河北"
"2915",1352,"1580601600",0,1,"out","淮滨",32.500942,115.412152,"河南"
"2916",1355,"1580601600",0,1,"out","信阳东",32.144317,114.160266,"河南"
"2917",1358,"1580601600",0,5,"out","信阳",32.128928,114.082245,"河南"
"2918",1363,"1580601600",0,1,"out","新乡东",35.314417,113.978667,"河南"
"2919",1372,"1580601600",0,1,"out","商丘",34.443639,115.656869,"河南"
"2920",1394,"1580601600",0,1,"out","南阳",32.998483,112.512129,"河南"
"2921",1395,"1580601600",0,1,"out","内乡",33.067838,111.865908,"河南"
"2922",1435,"1580601600",0,6,"out","高碑店",39.328714,115.858912,"河北"
"2923",1436,"1580601600",0,1,"out","高碑店东",39.289054,115.945041,"河北"
"2924",1437,"1580601600",0,2,"out","保定",38.863454,115.479882,"河北"
"2925",1438,"1580601600",0,1,"out","保定东",38.864146,115.60163,"河北"
"2926",1465,"1580601600",0,4,"out","海口东",19.983649,110.3432,"海南"
"2927",1466,"1580601600",0,3,"out","美兰",19.941569,110.461373,"海南"
"2928",1485,"1580601600",0,1,"out","邯郸东",36.62012,114.559179,"河北"
"2929",1568,"1580601600",0,4,"out","佳木斯",46.804719,130.383246,"黑龙江"
"2930",1602,"1580601600",0,4,"out","齐齐哈尔",47.33966,123.995109,"黑龙江"
"2931",1655,"1580601600",0,5,"out","牡丹江",44.590098,129.612947,"黑龙江"
"2932",1665,"1580601600",0,1,"out","哈尔滨西",45.706897,126.577918,"黑龙江"
"2933",1666,"1580601600",0,15,"out","哈尔滨",45.761109,126.632312,"黑龙江"
"2934",1695,"1580601600",0,1,"out","大庆东",46.533778,125.123004,"黑龙江"
"2935",1720,"1580601600",0,2,"out","驻马店西",33.000449,113.980043,"河南"
"2936",1725,"1580601600",0,12,"out","郑州",34.746377,113.65971,"河南"
"2937",1726,"1580601600",0,18,"out","郑州东",34.759186,113.779103,"河南"
"2938",1784,"1580601600",0,1,"out","哈尔滨东",45.788479,126.710863,"黑龙江"
"2939",1827,"1580601600",0,1,"out","厦门北",24.636309,118.074094,"福建"
"2940",1899,"1580601600",0,1,"out","兰州西",36.068394,103.752733,"甘肃"
"2941",1900,"1580601600",0,4,"out","兰州",36.034906,103.851267,"甘肃"
"2942",1932,"1580601600",0,4,"out","宿州东",33.675769,117.250377,"安徽"
"2943",1936,"1580601600",0,1,"out","芜湖",31.348391,118.396589,"安徽"
"2944",1957,"1580601600",0,1,"out","合肥",31.885816,117.31754,"安徽"
"2945",1960,"1580601600",0,16,"out","合肥南",31.798569,117.290369,"安徽"
"2946",1964,"1580601600",0,3,"out","阜阳",32.91468,115.868148,"安徽"
"2947",1978,"1580601600",0,1,"out","蚌埠",32.943887,117.377761,"安徽"
"2948",1983,"1580601600",0,1,"out","宿松",30.229331,116.104055,"安徽"
"2949",2003,"1580601600",0,2,"out","福州",26.114028,119.320023,"福建"
"2950",2027,"1580601600",0,16,"out","北京南",39.864896,116.379054,"北京"
"2951",2028,"1580601600",0,2,"out","清河",40.041651,116.315062,"北京"
"2952",2030,"1580601600",0,4,"out","北京西",39.894755,116.321148,"北京"
"2953",2039,"1580601600",0,9,"out","北京",39.903708,116.427258,"北京"
"2954",2064,"1580601600",0,4,"out","贵阳北",26.619292,106.674201,"贵州"
"2955",2076,"1580601600",0,1,"out","玉林",22.597478,110.156873,"广西壮族自治区"
"2956",2085,"1580601600",0,10,"out","南宁",22.826755,108.315177,"广西壮族自治区"
"2957",2086,"1580601600",0,6,"out","南宁东",22.842049,108.414219,"广西壮族自治区"
"2958",2093,"1580601600",0,6,"out","柳州",24.307475,109.389088,"广西壮族自治区"
"2959",2107,"1580601600",0,3,"out","桂林北",25.328907,110.302177,"广西壮族自治区"
"2960",2110,"1580601600",0,1,"out","桂林",25.261035,110.282782,"广西壮族自治区"
"2961",2128,"1580601600",0,1,"out","玉屏",27.239851,108.934689,"贵州"
"2962",2152,"1580601600",0,1,"out","镇远",27.034715,108.409928,"贵州"
"2963",2204,"1580601600",0,1,"out","河源",23.7594,114.68321,"广东"
"2964",2205,"1580601600",0,9,"out","广州南",22.988726,113.269446,"广东"
"2965",2208,"1580601600",0,5,"out","广州",23.14891,113.257569,"广东"
"2966",2248,"1580601600",0,1,"out","崇左",22.403914,107.358138,"广西壮族自治区"
"2967",2256,"1580601600",0,3,"out","北海",21.452804,109.128259,"广西壮族自治区"
"2968",2264,"1580601600",0,1,"out","珠海",22.215206,113.549376,"广东"
"2969",2276,"1580601600",0,1,"out","怀集",23.892782,112.159573,"广东"
"2970",2280,"1580601600",0,1,"out","湛江西",21.21591,110.28058,"广东"
"2971",2287,"1580601600",0,1,"out","深圳东",22.601157,114.118789,"广东"
"2972",2289,"1580601600",0,7,"out","深圳北",22.609183,114.02899,"广东"
"2973",2290,"1580601600",2,6,"out","深圳",22.53161,114.11717,"广东"
"2974",2303,"1580601600",0,1,"out","汕头",23.372003,116.754727,"广东"
"2975",2778,"1580601600",0,1,"out","沈阳南",41.660199,123.348874,"辽宁"
"2976",5277,"1580601600",0,1,"out","防城港",21.629406,108.357342,"广西"
"2977",5989,"1580601600",0,5,"out","昆明南",24.920244,102.822787,"云南"
"2978",6136,"1580601600",0,5,"out","重庆西",29.430422,106.429033,"重庆"
"2979",6312,"1580601600",0,5,"out","昆明",25.015805,102.721791,"云南"
"2980",6342,"1580601600",0,4,"out","宁波",29.861534,121.536359,"浙江"
"2981",6353,"1580601600",0,2,"out","义乌",29.378366,120.043352,"浙江"
"2982",6370,"1580601600",0,2,"out","杭州",30.243562,120.183016,"浙江"
"2983",6371,"1580601600",4,10,"out","杭州东",30.291066,120.212918,"浙江"
"2984",6420,"1580601600",0,2,"out","天津西",39.158531,117.163382,"天津"
"2985",6423,"1580601600",0,3,"out","天津",39.135656,117.210114,"天津"
"2986",6489,"1580601600",0,1,"out","吐鲁番北",43.02236,89.111139,"新疆维吾尔自治区"
"2987",6523,"1580601600",0,1,"out","库车",41.694913,83.016589,"新疆维吾尔自治区"
"2988",6661,"1580601600",0,2,"out","万州",30.754938,108.399826,"重庆"
"2989",6663,"1580601600",0,1,"out","石柱县",29.965289,108.097576,"重庆"
"2990",6698,"1580601600",0,1,"out","涪陵北",29.768328,107.276696,"重庆"
"2991",6710,"1580601600",0,1,"out","温州南",27.966086,120.585003,"浙江"
"2992",6723,"1580601600",0,1,"out","绍兴北",30.099718,120.538608,"浙江"
"2993",6748,"1580601600",0,4,"out","乌鲁木齐",43.779213,87.583207,"新疆维吾尔自治区"
"2994",6770,"1580601600",0,2,"out","重庆",29.549881,106.547488,"重庆"
"2995",6773,"1580601600",0,9,"out","重庆北",29.60778,106.550937,"重庆"
"2996",6804,"1580601600",0,1,"out","晋城",35.475703,112.873555,"山西"
"2997",6829,"1580601600",0,1,"out","枣庄",34.779737,117.306419,"山东"
"2998",6832,"1580601600",0,1,"out","烟台南",37.432394,121.392254,"山东"
"2999",6872,"1580601600",0,2,"out","太原南",37.79177,112.610519,"山西"
"3000",6875,"1580601600",0,1,"out","太原",37.860498,112.587626,"山西"
"3001",6946,"1580601600",0,1,"out","银川",38.49207,106.174701,"宁夏回族自治区"
"3002",6982,"1580601600",0,1,"out","泰安",36.187027,117.110745,"山东"
"3003",6983,"1580601600",0,1,"out","泰山",36.187027,117.110745,"山东"
"3004",6993,"1580601600",0,4,"out","青岛",36.064567,120.312493,"山东"
"3005",7015,"1580601600",0,1,"out","曲阜东",35.55627,117.068864,"山东"
"3006",7022,"1580601600",0,2,"out","济南",36.671081,116.990852,"山东"
"3007",7023,"1580601600",0,1,"out","济南东",36.681194,117.029504,"山东"
"3008",7025,"1580601600",0,2,"out","济南西",36.669027,116.891606,"山东"
"3009",7031,"1580601600",0,1,"out","菏泽",35.230704,115.506742,"山东"
"3010",7037,"1580601600",0,1,"out","德州东",37.409615,116.461698,"山东"
"3011",7041,"1580601600",0,3,"out","西宁",36.619867,101.814009,"青海"
"3012",7044,"1580601600",0,1,"out","香港西九龙",22.304227,114.1649207,"香港"
"3013",7049,"1580601600",0,1,"out","赤峰南",42.255955,118.960592,"内蒙古"
"3014",7079,"1580601600",0,1,"out","东方",19.088419,108.69133,"海南"
"3015",7137,"1580601600",0,2,"out","沙坪坝",29.554731,106.462639,"重庆"
