id,timestamp,out_or_in,date_accumulate,name_simple,lat,long,state
6371,1580601600,out,10,6371,30.291066,120.212918,浙江
6420,1578960000,out,1,6420,39.158531,117.163382,天津
6420,1579305600,out,2,6420,39.158531,117.163382,天津
6423,1578960000,out,2,6423,39.135656,117.210114,天津
6423,1579651200,out,3,6423,39.135656,117.210114,天津
6489,1578614400,out,1,6489,43.02236,89.111139,新疆维吾尔自治区
6523,1578528000,out,1,6523,41.694913,83.016589,新疆维吾尔自治区
6661,1579651200,out,2,6661,30.754938,108.399826,重庆
6663,1578700800,out,1,6663,29.965289,108.097576,重庆
6698,1578700800,out,1,6698,29.768328,107.276696,重庆
6710,1579132800,out,1,6710,27.966086,120.585003,浙江
6723,1579392000,out,1,6723,30.099718,120.538608,浙江
6748,1579392000,out,1,6748,43.779213,87.583207,新疆维吾尔自治区
6748,1579478400,out,2,6748,43.779213,87.583207,新疆维吾尔自治区
6748,1579651200,out,3,6748,43.779213,87.583207,新疆维吾尔自治区
6748,1579737600,out,4,6748,43.779213,87.583207,新疆维吾尔自治区
6770,1579651200,out,2,6770,29.549881,106.547488,重庆
6773,1579305600,out,1,6773,29.60778,106.550937,重庆
6773,1579392000,out,2,6773,29.60778,106.550937,重庆
6773,1579564800,out,3,6773,29.60778,106.550937,重庆
6773,1579651200,out,5,6773,29.60778,106.550937,重庆
6773,1579737600,out,7,6773,29.60778,106.550937,重庆
6773,1579996800,out,8,6773,29.60778,106.550937,重庆
6773,1580083200,out,9,6773,29.60778,106.550937,重庆
6804,1579219200,out,1,6804,35.475703,112.873555,山西
6829,1579132800,out,1,6829,34.779737,117.306419,山东
6832,1579392000,out,1,6832,37.432394,121.392254,山东
6872,1579478400,out,1,6872,37.79177,112.610519,山西
6872,1579651200,out,2,6872,37.79177,112.610519,山西
6875,1579737600,out,1,6875,37.860498,112.587626,山西
6946,1579564800,out,1,6946,38.49207,106.174701,宁夏回族自治区
6982,1579478400,out,1,6982,36.187027,117.110745,山东
6983,1580342400,out,1,6983,36.187027,117.110745,山东
6993,1579651200,out,4,6993,36.064567,120.312493,山东
7015,1578960000,out,1,7015,35.55627,117.068864,山东
7022,1579046400,out,1,7022,36.671081,116.990852,山东
7022,1579392000,out,2,7022,36.671081,116.990852,山东
7023,1579478400,out,1,7023,36.681194,117.029504,山东
7025,1579478400,out,1,7025,36.669027,116.891606,山东
7025,1579651200,out,2,7025,36.669027,116.891606,山东
7031,1579737600,out,1,7031,35.230704,115.506742,山东
7037,1579651200,out,1,7037,37.409615,116.461698,山东
7041,1579305600,out,1,7041,36.619867,101.814009,青海
7041,1579737600,out,3,7041,36.619867,101.814009,青海
7044,1579564800,out,1,7044,22.304227,114.1649207,香港
7049,1579478400,out,1,7049,42.255955,118.960592,内蒙古
7079,1580256000,out,1,7079,19.088419,108.69133,海南
7137,1579478400,out,1,7137,29.554731,106.462639,重庆
7137,1579824000,out,2,7137,29.554731,106.462639,重庆
7159,1579305600,out,1,7159,36.515,103.62,甘肃
7180,1579305600,out,1,7180,27.261477,105.415287,贵州
7208,1579651200,out,1,7208,30.696822,104.073374,四川
7287,1580515200,out,1,7287,22.538261,114.05696,广东
7415,1579564800,out,1,7415,31.5846898,105.9755012,四川
7430,1579564800,out,1,7430,30.807853,106.085121,四川
7496,1579392000,out,1,7496,36.669035,116.891435,济南
7517,1578700800,out,1,7517,32.50921,111.082196,河北
7566,1579046400,out,1,7566,30.845716,108.371072,重庆
7566,1579910400,out,2,7566,30.845716,108.371072,重庆
7592,1578614400,out,1,7592,34.236513,116.941524,安徽
7601,1579996800,out,1,7601,28.751836,104.643159,四川
7602,1578960000,out,1,7602,34.741222,113.66245,河南
7602,1579737600,out,2,7602,34.741222,113.66245,河南
